csvData,Tipo,Horario,Premio_1,Centena_1,Grupo_1,Bicho_1,Premio_2,Centena_2,Grupo_2,Bicho_2,Premio_3,Centena_3,Grupo_3,Bicho_3,Premio_4,Centena_4,Grupo_4,Bicho_4,Premio_5,Centena_5,Grupo_5,Bicho_5
2024-11-17,PT,14:30,1718,718,05,Cachorro,7689,689,23,Urso,1151,151,13,Galo,4266,266,17,Macaco,6241,241,11,Cavalo
2024-11-17,PTV,16:30,6251,251,13,Galo,7422,422,06,Cabra,6423,423,06,Cabra,0868,868,17,Macaco,9237,237,10,Coelho
2024-11-18,PPT,09:30,8812,812,03,Burro,1636,636,09,Cobra,4394,394,24,Veado,2017,017,05,Cachorro,7711,711,03,Burro
2024-11-18,PTM,11:30,0385,385,22,Tigre,6604,604,01,Avestruz,6273,273,19,Pavão,1420,420,05,Cachorro,3611,611,03,Burro
2024-11-18,PT,14:30,7411,411,03,Burro,2531,531,08,Camelo,1868,868,17,Macaco,4172,172,18,Porco,7991,991,23,Urso
2024-11-18,PTV,16:30,2824,824,06,Cabra,6881,881,21,Touro,9483,483,21,Touro,0757,757,15,Jacaré,6542,542,11,Cavalo
2024-11-18,PTN,,4275,275,19,Pavão,3438,438,10,Coelho,2101,101,01,Avestruz,1209,209,03,Burro,1844,844,11,Cavalo
2024-11-18,COR,21:30,8869,869,18,Porco,5936,936,09,Cobra,2134,134,09,Cobra,3734,734,09,Cobra,0278,278,20,Peru
2024-11-19,PPT,09:30,3881,881,21,Touro,6376,376,19,Pavão,7022,022,06,Cabra,2887,887,22,Tigre,0143,143,11,Cavalo
2024-11-19,PTM,11:30,3238,238,10,Coelho,1663,663,16,Leão,2735,735,09,Cobra,5905,905,02,Águia,4229,229,08,Camelo
2024-11-19,PT,14:30,2750,750,13,Galo,6870,870,18,Porco,4763,763,16,Leão,6117,117,05,Cachorro,1285,285,22,Tigre
2024-11-19,PTV,16:30,2894,894,24,Veado,2325,325,07,Carneiro,5299,299,25,Vaca,5822,822,06,Cabra,5137,137,10,Coelho
2024-11-19,PTN,,8807,807,02,Águia,8716,716,04,Borboleta,9734,734,09,Cobra,4041,041,11,Cavalo,3374,374,19,Pavão
2024-11-19,COR,21:30,2232,232,08,Camelo,1226,226,07,Carneiro,5591,591,23,Urso,9588,588,22,Tigre,4661,661,16,Leão
2024-11-20,PPT,09:30,1001,001,01,Avestruz,6386,386,22,Tigre,5704,704,01,Avestruz,5571,571,18,Porco,0159,159,15,Jacaré
2024-11-20,PTM,11:30,2165,165,17,Macaco,3324,324,06,Cabra,9625,625,07,Carneiro,8922,922,06,Cabra,5890,890,23,Urso
2024-11-20,PT,14:30,5217,217,05,Cachorro,3160,160,15,Jacaré,9951,951,13,Galo,9225,225,07,Carneiro,0750,750,13,Galo
2024-11-20,PTV,16:30,5730,730,08,Camelo,8167,167,17,Macaco,8305,305,02,Águia,6846,846,12,Elefante,3645,645,12,Elefante
2024-11-20,PTN,,1180,180,20,Peru,7162,162,16,Leão,7813,813,04,Borboleta,2126,126,07,Carneiro,0372,372,18,Porco
2024-11-20,COR,21:30,3274,274,19,Pavão,9069,069,18,Porco,9830,830,08,Camelo,9991,991,23,Urso,4288,288,22,Tigre
2024-11-21,PPT,09:30,1328,328,07,Carneiro,2937,937,10,Coelho,8648,648,12,Elefante,6083,083,21,Touro,6812,812,03,Burro
2024-11-21,PTM,11:30,9167,167,17,Macaco,6956,956,14,Gato,9226,226,07,Carneiro,6122,122,06,Cabra,4298,298,25,Vaca
2024-11-21,PT,14:30,0918,918,05,Cachorro,4474,474,19,Pavão,2894,894,24,Veado,1610,610,03,Burro,2815,815,04,Borboleta
2024-11-21,PTV,16:30,3508,508,02,Águia,0650,650,13,Galo,3883,883,21,Touro,5686,686,22,Tigre,7613,613,04,Borboleta
2024-11-21,FED,,4503,503,01,Avestruz,5325,325,07,Carneiro,4559,559,15,Jacaré,4296,296,24,Veado,1984,984,21,Touro
2024-11-21,COR,21:30,3387,387,22,Tigre,9703,703,01,Avestruz,6987,987,22,Tigre,5332,332,08,Camelo,0789,789,23,Urso
2024-11-22,PPT,09:30,7360,360,15,Jacaré,8734,734,09,Cobra,6977,977,20,Peru,4643,643,11,Cavalo,5387,387,22,Tigre
2024-11-22,PTM,11:30,8704,704,01,Avestruz,0566,566,17,Macaco,8238,238,10,Coelho,3461,461,16,Leão,3837,837,10,Coelho
2024-11-22,PT,14:30,9925,925,07,Carneiro,2046,046,12,Elefante,3154,154,14,Gato,4395,395,24,Veado,9260,260,15,Jacaré
2024-11-22,PTV,16:30,0996,996,24,Veado,6667,667,17,Macaco,6971,971,18,Porco,4500,500,25,Vaca,2320,320,05,Cachorro
2024-11-22,PTN,,6841,841,11,Cavalo,3174,174,19,Pavão,2877,877,20,Peru,2332,332,08,Camelo,4457,457,15,Jacaré
2024-11-22,COR,21:30,6972,972,18,Porco,9915,915,04,Borboleta,6121,121,06,Cabra,0572,572,18,Porco,8173,173,19,Pavão
2024-11-23,PPT,09:30,3693,693,24,Veado,3469,469,18,Porco,6307,307,02,Águia,4415,415,04,Borboleta,4075,075,19,Pavão
2024-11-23,PTM,11:30,5460,460,15,Jacaré,2524,524,06,Cabra,2063,063,16,Leão,0134,134,09,Cobra,3405,405,02,Águia
2024-11-23,PT,14:30,3260,260,15,Jacaré,5980,980,20,Peru,3142,142,11,Cavalo,6292,292,23,Urso,6023,023,06,Cabra
2024-11-23,PTV,16:30,6524,524,06,Cabra,4557,557,15,Jacaré,1139,139,10,Coelho,1135,135,09,Cobra,0619,619,05,Cachorro
2024-11-23,FED,,3540,540,10,Coelho,9665,665,17,Macaco,7739,739,10,Coelho,9465,465,17,Macaco,1692,692,23,Urso
2024-11-23,COR,21:30,5212,212,03,Burro,5216,216,04,Borboleta,8705,705,02,Águia,6593,593,24,Veado,0131,131,08,Camelo
2024-11-24,PPT,09:30,7192,192,23,Urso,0348,348,12,Elefante,2083,083,21,Touro,5041,041,11,Cavalo,5513,513,04,Borboleta
2024-11-24,PTM,11:30,5510,510,03,Burro,3428,428,07,Carneiro,2770,770,18,Porco,6598,598,25,Vaca,2844,844,11,Cavalo
2024-11-24,PT,14:30,2460,460,15,Jacaré,8763,763,16,Leão,1733,733,09,Cobra,9369,369,18,Porco,5336,336,09,Cobra
2024-11-24,PTV,16:30,3199,199,25,Vaca,8704,704,01,Avestruz,9614,614,04,Borboleta,7985,985,22,Tigre,5126,126,07,Carneiro
2024-11-25,PPT,09:30,5312,312,03,Burro,3067,067,17,Macaco,1490,490,23,Urso,9724,724,06,Cabra,2361,361,16,Leão
2024-11-25,PTM,11:30,3291,291,23,Urso,5047,047,12,Elefante,0951,951,13,Galo,2232,232,08,Camelo,1525,525,07,Carneiro
2024-11-25,PT,14:30,5176,176,19,Pavão,7527,527,07,Carneiro,0561,561,16,Leão,7738,738,10,Coelho,5162,162,16,Leão
2024-11-25,PTV,16:30,2240,240,10,Coelho,9404,404,01,Avestruz,2900,900,25,Vaca,7576,576,19,Pavão,7867,867,17,Macaco
2024-11-25,PTN,,3151,151,13,Galo,0586,586,22,Tigre,5452,452,13,Galo,1215,215,04,Borboleta,1814,814,04,Borboleta
2024-11-25,COR,21:30,9936,936,09,Cobra,8205,205,02,Águia,6260,260,15,Jacaré,0139,139,10,Coelho,8656,656,14,Gato
2024-11-26,PPT,09:30,9460,460,15,Jacaré,1028,028,07,Carneiro,1179,179,20,Peru,5675,675,19,Pavão,3827,827,07,Carneiro
2024-11-26,PTM,11:30,6256,256,14,Gato,6072,072,18,Porco,7547,547,12,Elefante,3396,396,24,Veado,6262,262,16,Leão
2024-11-26,PT,14:30,1615,615,04,Borboleta,2657,657,15,Jacaré,9920,920,05,Cachorro,2081,081,21,Touro,5274,274,19,Pavão
2024-11-26,PTV,16:30,4212,212,03,Burro,2077,077,20,Peru,3781,781,21,Touro,6699,699,25,Vaca,2317,317,05,Cachorro
2024-11-26,PTN,,9065,065,17,Macaco,7266,266,17,Macaco,5730,730,08,Camelo,7543,543,11,Cavalo,3727,727,07,Carneiro
2024-11-26,COR,21:30,8990,990,23,Urso,0091,091,23,Urso,2392,392,23,Urso,5223,223,06,Cabra,6018,018,05,Cachorro
2024-11-27,PPT,09:30,2979,979,20,Peru,9906,906,02,Águia,9450,450,13,Galo,8732,732,08,Camelo,5046,046,12,Elefante
2024-11-27,PTM,11:30,6918,918,05,Cachorro,1227,227,07,Carneiro,0985,985,22,Tigre,4641,641,11,Cavalo,2075,075,19,Pavão
2024-11-27,PT,14:30,4889,889,23,Urso,3517,517,05,Cachorro,4781,781,21,Touro,4163,163,16,Leão,3582,582,21,Touro
2024-11-27,PTV,16:30,3442,442,11,Cavalo,3033,033,09,Cobra,1490,490,23,Urso,5976,976,19,Pavão,7578,578,20,Peru
2024-11-27,FED,,2094,094,24,Veado,3813,813,04,Borboleta,8280,280,20,Peru,4886,886,22,Tigre,9159,159,15,Jacaré
2024-11-27,COR,21:30,8569,569,18,Porco,1510,510,03,Burro,8167,167,17,Macaco,5351,351,13,Galo,7731,731,08,Camelo
2024-11-28,PPT,09:30,7423,423,06,Cabra,1901,901,01,Avestruz,0314,314,04,Borboleta,2815,815,04,Borboleta,9392,392,23,Urso
2024-11-28,PTM,11:30,6032,032,08,Camelo,1790,790,23,Urso,4789,789,23,Urso,5535,535,09,Cobra,4977,977,20,Peru
2024-11-28,PT,14:30,9739,739,10,Coelho,6820,820,05,Cachorro,7273,273,19,Pavão,7555,555,14,Gato,4526,526,07,Carneiro
2024-11-28,PTV,16:30,4780,780,20,Peru,9782,782,21,Touro,3774,774,19,Pavão,4909,909,03,Burro,0629,629,08,Camelo
2024-11-28,PTN,,7339,339,10,Coelho,6966,966,17,Macaco,0835,835,09,Cobra,2990,990,23,Urso,6651,651,13,Galo
2024-11-28,COR,21:30,1419,419,05,Cachorro,1741,741,11,Cavalo,1167,167,17,Macaco,5809,809,03,Burro,4294,294,24,Veado
2024-11-29,PPT,09:30,3092,092,23,Urso,7237,237,10,Coelho,6586,586,22,Tigre,5082,082,21,Touro,4602,602,01,Avestruz
2024-11-29,PTM,11:30,2864,864,16,Leão,5837,837,10,Coelho,6032,032,08,Camelo,4898,898,25,Vaca,7059,059,15,Jacaré
2024-11-29,PT,14:30,5993,993,24,Veado,8384,384,21,Touro,8852,852,13,Galo,1533,533,09,Cobra,1720,720,05,Cachorro
2024-11-29,PTV,16:30,7211,211,03,Burro,4307,307,02,Águia,7904,904,01,Avestruz,7800,800,25,Vaca,9938,938,10,Coelho
2024-11-29,PTN,,5093,093,24,Veado,8720,720,05,Cachorro,0191,191,23,Urso,8071,071,18,Porco,9198,198,25,Vaca
2024-11-29,COR,21:30,2125,125,07,Carneiro,9877,877,20,Peru,6961,961,16,Leão,8094,094,24,Veado,6736,736,09,Cobra
2024-11-30,PPT,09:30,8229,229,08,Camelo,1993,993,24,Veado,9062,062,16,Leão,3674,674,19,Pavão,3001,001,01,Avestruz
2024-11-30,PTM,11:30,0219,219,05,Cachorro,3365,365,17,Macaco,3425,425,07,Carneiro,8453,453,14,Gato,0038,038,10,Coelho
2024-11-30,PT,14:30,9063,063,16,Leão,0261,261,16,Leão,4057,057,15,Jacaré,8006,006,02,Águia,4363,363,16,Leão
2024-11-30,PTV,16:30,8069,069,18,Porco,6412,412,03,Burro,0739,739,10,Coelho,3283,283,21,Touro,6734,734,09,Cobra
2024-11-30,FED,,8963,963,16,Leão,5482,482,21,Touro,3237,237,10,Coelho,1279,279,20,Peru,5278,278,20,Peru
2024-11-30,COR,21:30,9431,431,08,Camelo,1426,426,07,Carneiro,5666,666,17,Macaco,3374,374,19,Pavão,3469,469,18,Porco
2024-12-01,PPT,09:30,9633,633,09,Cobra,7415,415,04,Borboleta,6591,591,23,Urso,4483,483,21,Touro,8806,806,02,Águia
2024-12-01,PTM,11:30,0446,446,12,Elefante,2375,375,19,Pavão,9669,669,18,Porco,9880,880,20,Peru,9884,884,21,Touro
2024-12-01,PT,14:30,6833,833,09,Cobra,3127,127,07,Carneiro,1547,547,12,Elefante,5831,831,08,Camelo,4390,390,23,Urso
2024-12-01,PTV,16:30,6819,819,05,Cachorro,1270,270,18,Porco,5818,818,05,Cachorro,6125,125,07,Carneiro,2119,119,05,Cachorro
2024-12-02,PPT,09:30,2351,351,13,Galo,2859,859,15,Jacaré,2093,093,24,Veado,3003,003,01,Avestruz,7321,321,06,Cabra
2024-12-02,PTM,11:30,9451,451,13,Galo,2473,473,19,Pavão,2318,318,05,Cachorro,9710,710,03,Burro,8042,042,11,Cavalo
2024-12-02,PT,14:30,4548,548,12,Elefante,4105,105,02,Águia,6205,205,02,Águia,2310,310,03,Burro,5064,064,16,Leão
2024-12-02,PTV,16:30,8447,447,12,Elefante,1978,978,20,Peru,6399,399,25,Vaca,7814,814,04,Borboleta,5443,443,11,Cavalo
2024-12-02,PTN,,0989,989,23,Urso,4282,282,21,Touro,1107,107,02,Águia,6442,442,11,Cavalo,1960,960,15,Jacaré
2024-12-02,COR,21:30,9063,063,16,Leão,9744,744,11,Cavalo,2282,282,21,Touro,3379,379,20,Peru,6675,675,19,Pavão
2024-12-03,PPT,09:30,0804,804,01,Avestruz,9644,644,11,Cavalo,7105,105,02,Águia,5595,595,24,Veado,1599,599,25,Vaca
2024-12-03,PTM,11:30,1281,281,21,Touro,7317,317,05,Cachorro,0857,857,15,Jacaré,8364,364,16,Leão,4968,968,17,Macaco
2024-12-03,PT,14:30,1548,548,12,Elefante,4636,636,09,Cobra,3113,113,04,Borboleta,2671,671,18,Porco,9643,643,11,Cavalo
2024-12-03,PTV,16:30,1493,493,24,Veado,7225,225,07,Carneiro,6171,171,18,Porco,9254,254,14,Gato,4256,256,14,Gato
2024-12-03,PTN,,1197,197,25,Vaca,2438,438,10,Coelho,5934,934,09,Cobra,9588,588,22,Tigre,2073,073,19,Pavão
2024-12-03,COR,21:30,0849,849,13,Galo,7639,639,10,Coelho,1664,664,16,Leão,6342,342,11,Cavalo,9454,454,14,Gato
2024-12-04,PPT,09:30,6589,589,23,Urso,4411,411,03,Burro,3927,927,07,Carneiro,8004,004,01,Avestruz,0204,204,01,Avestruz
2024-12-04,PTM,11:30,0947,947,12,Elefante,8026,026,07,Carneiro,9939,939,10,Coelho,5054,054,14,Gato,6727,727,07,Carneiro
2024-12-04,PT,14:30,4558,558,15,Jacaré,8956,956,14,Gato,9162,162,16,Leão,1646,646,12,Elefante,7291,291,23,Urso
2024-12-04,PTV,16:30,8051,051,13,Galo,8549,549,13,Galo,0167,167,17,Macaco,7078,078,20,Peru,4586,586,22,Tigre
2024-12-04,FED,,5885,885,22,Tigre,0032,032,08,Camelo,9941,941,11,Cavalo,4749,749,13,Galo,2255,255,14,Gato
2024-12-04,COR,21:30,9983,983,21,Touro,3710,710,03,Burro,1956,956,14,Gato,9116,116,04,Borboleta,3739,739,10,Coelho
2024-12-05,PPT,09:30,3420,420,05,Cachorro,9913,913,04,Borboleta,4415,415,04,Borboleta,3673,673,19,Pavão,7707,707,02,Águia
2024-12-05,PTM,11:30,0648,648,12,Elefante,5282,282,21,Touro,4435,435,09,Cobra,4592,592,23,Urso,3845,845,12,Elefante
2024-12-05,PT,14:30,5318,318,05,Cachorro,0503,503,01,Avestruz,6828,828,07,Carneiro,3193,193,24,Veado,6900,900,25,Vaca
2024-12-05,PTV,16:30,0966,966,17,Macaco,1619,619,05,Cachorro,7131,131,08,Camelo,1414,414,04,Borboleta,1238,238,10,Coelho
2024-12-05,PTN,,4467,467,17,Macaco,6297,297,25,Vaca,5211,211,03,Burro,7015,015,04,Borboleta,3692,692,23,Urso
2024-12-05,COR,21:30,5629,629,08,Camelo,3470,470,18,Porco,2744,744,11,Cavalo,8857,857,15,Jacaré,7559,559,15,Jacaré
2024-12-06,PPT,09:30,7934,934,09,Cobra,5335,335,09,Cobra,5212,212,03,Burro,0569,569,18,Porco,7997,997,25,Vaca
2024-12-06,PTM,11:30,3522,522,06,Cabra,4602,602,01,Avestruz,8908,908,02,Águia,7593,593,24,Veado,7929,929,08,Camelo
2024-12-06,PT,14:30,7766,766,17,Macaco,4436,436,09,Cobra,1798,798,25,Vaca,2532,532,08,Camelo,1797,797,25,Vaca
2024-12-06,PTV,16:30,8577,577,20,Peru,8991,991,23,Urso,8631,631,08,Camelo,5888,888,22,Tigre,9429,429,08,Camelo
2024-12-06,PTN,,0676,676,19,Pavão,4083,083,21,Touro,3322,322,06,Cabra,3879,879,20,Peru,3826,826,07,Carneiro
2024-12-06,COR,21:30,1610,610,03,Burro,2113,113,04,Borboleta,8164,164,16,Leão,9614,614,04,Borboleta,4076,076,19,Pavão
2024-12-07,PPT,09:30,4676,676,19,Pavão,0282,282,21,Touro,8172,172,18,Porco,8781,781,21,Touro,7396,396,24,Veado
2024-12-07,PTM,11:30,8279,279,20,Peru,2767,767,17,Macaco,6899,899,25,Vaca,5861,861,16,Leão,7839,839,10,Coelho
2024-12-07,PT,14:30,0650,650,13,Galo,1416,416,04,Borboleta,8206,206,02,Águia,2233,233,09,Cobra,4757,757,15,Jacaré
2024-12-07,PTV,16:30,9392,392,23,Urso,6164,164,16,Leão,2956,956,14,Gato,3009,009,03,Burro,6673,673,19,Pavão
2024-12-07,FED,,8267,267,17,Macaco,8769,769,18,Porco,2812,812,03,Burro,3392,392,23,Urso,8256,256,14,Gato
2024-12-07,COR,21:30,8876,876,19,Pavão,4290,290,23,Urso,7509,509,03,Burro,5263,263,16,Leão,6492,492,23,Urso
2024-12-08,PPT,09:30,5518,518,05,Cachorro,7412,412,03,Burro,9998,998,25,Vaca,2780,780,20,Peru,4353,353,14,Gato
2024-12-08,PTM,11:30,2150,150,13,Galo,8808,808,02,Águia,0246,246,12,Elefante,3503,503,01,Avestruz,0084,084,21,Touro
2024-12-08,PT,14:30,1491,491,23,Urso,0728,728,07,Carneiro,9111,111,03,Burro,6265,265,17,Macaco,3180,180,20,Peru
2024-12-08,PTV,16:30,2785,785,22,Tigre,7616,616,04,Borboleta,3821,821,06,Cabra,1461,461,16,Leão,6491,491,23,Urso
2024-12-09,PPT,09:30,8127,127,07,Carneiro,5462,462,16,Leão,7947,947,12,Elefante,0098,098,25,Vaca,8974,974,19,Pavão
2024-12-09,PTM,11:30,1252,252,13,Galo,9315,315,04,Borboleta,2270,270,18,Porco,1554,554,14,Gato,8457,457,15,Jacaré
2024-12-09,PT,14:30,7374,374,19,Pavão,3222,222,06,Cabra,2087,087,22,Tigre,9035,035,09,Cobra,9140,140,10,Coelho
2024-12-09,PTV,16:30,0752,752,13,Galo,8021,021,06,Cabra,8985,985,22,Tigre,0695,695,24,Veado,3681,681,21,Touro
2024-12-09,PTN,,3740,740,10,Coelho,4812,812,03,Burro,6626,626,07,Carneiro,5014,014,04,Borboleta,2852,852,13,Galo
2024-12-09,COR,21:30,9720,720,05,Cachorro,0746,746,12,Elefante,1564,564,16,Leão,3002,002,01,Avestruz,9302,302,01,Avestruz
2024-12-10,PPT,09:30,8413,413,04,Borboleta,2568,568,17,Macaco,6330,330,08,Camelo,5278,278,20,Peru,5881,881,21,Touro
2024-12-10,PTM,11:30,5943,943,11,Cavalo,6838,838,10,Coelho,2079,079,20,Peru,2104,104,01,Avestruz,8159,159,15,Jacaré
2024-12-10,PT,14:30,3083,083,21,Touro,0304,304,01,Avestruz,7450,450,13,Galo,1826,826,07,Carneiro,7549,549,13,Galo
2024-12-10,PTV,16:30,7019,019,05,Cachorro,6416,416,04,Borboleta,0022,022,06,Cabra,4531,531,08,Camelo,1315,315,04,Borboleta
2024-12-10,PTN,,0046,046,12,Elefante,0975,975,19,Pavão,6135,135,09,Cobra,1913,913,04,Borboleta,9042,042,11,Cavalo
2024-12-10,COR,21:30,2863,863,16,Leão,5132,132,08,Camelo,2665,665,17,Macaco,1766,766,17,Macaco,3455,455,14,Gato
2024-12-11,PPT,09:30,9105,105,02,Águia,7575,575,19,Pavão,3797,797,25,Vaca,6988,988,22,Tigre,9179,179,20,Peru
2024-12-11,PTM,11:30,3533,533,09,Cobra,3838,838,10,Coelho,3907,907,02,Águia,0269,269,18,Porco,3790,790,23,Urso
2024-12-11,PT,14:30,2127,127,07,Carneiro,2268,268,17,Macaco,3243,243,11,Cavalo,2300,300,25,Vaca,2970,970,18,Porco
2024-12-11,PTV,16:30,5322,322,06,Cabra,4084,084,21,Touro,7907,907,02,Águia,2778,778,20,Peru,0350,350,13,Galo
2024-12-11,FED,,9004,004,01,Avestruz,9509,509,03,Burro,1391,391,23,Urso,8548,548,12,Elefante,0619,619,05,Cachorro
2024-12-11,COR,21:30,7802,802,01,Avestruz,6902,902,01,Avestruz,3003,003,01,Avestruz,3575,575,19,Pavão,4554,554,14,Gato
2024-12-12,PPT,09:30,2244,244,11,Cavalo,1055,055,14,Gato,4305,305,02,Águia,9208,208,02,Águia,6562,562,16,Leão
2024-12-12,PTM,11:30,1359,359,15,Jacaré,6795,795,24,Veado,1770,770,18,Porco,7666,666,17,Macaco,2417,417,05,Cachorro
2024-12-12,PT,14:30,3952,952,13,Galo,8604,604,01,Avestruz,3752,752,13,Galo,5798,798,25,Vaca,6638,638,10,Coelho
2024-12-12,PTV,16:30,9669,669,18,Porco,4859,859,15,Jacaré,0795,795,24,Veado,1944,944,11,Cavalo,2723,723,06,Cabra
2024-12-12,PTN,,2898,898,25,Vaca,7245,245,12,Elefante,6687,687,22,Tigre,5792,792,23,Urso,5814,814,04,Borboleta
2024-12-12,COR,21:30,2578,578,20,Peru,8508,508,02,Águia,1861,861,16,Leão,5579,579,20,Peru,4596,596,24,Veado
2024-12-13,PPT,09:30,2473,473,19,Pavão,2583,583,21,Touro,2574,574,19,Pavão,6916,916,04,Borboleta,9594,594,24,Veado
2024-12-13,PTM,11:30,4003,003,01,Avestruz,9688,688,22,Tigre,1460,460,15,Jacaré,4443,443,11,Cavalo,3122,122,06,Cabra
2024-12-13,PT,14:30,0808,808,02,Águia,1378,378,20,Peru,2744,744,11,Cavalo,5579,579,20,Peru,6663,663,16,Leão
2024-12-13,PTV,16:30,5347,347,12,Elefante,7616,616,04,Borboleta,3486,486,22,Tigre,5278,278,20,Peru,0452,452,13,Galo
2024-12-13,PTN,,5774,774,19,Pavão,5986,986,22,Tigre,4902,902,01,Avestruz,5306,306,02,Águia,6365,365,17,Macaco
2024-12-13,COR,21:30,7424,424,06,Cabra,5573,573,19,Pavão,3560,560,15,Jacaré,2483,483,21,Touro,9708,708,02,Águia
2024-12-14,PPT,09:30,1350,350,13,Galo,4726,726,07,Carneiro,6770,770,18,Porco,5612,612,03,Burro,1053,053,14,Gato
2024-12-14,PTM,11:30,6099,099,25,Vaca,2189,189,23,Urso,2207,207,02,Águia,2475,475,19,Pavão,3561,561,16,Leão
2024-12-14,PT,14:30,4009,009,03,Burro,9559,559,15,Jacaré,5102,102,01,Avestruz,9378,378,20,Peru,5350,350,13,Galo
2024-12-14,PTV,16:30,5452,452,13,Galo,4835,835,09,Cobra,0019,019,05,Cachorro,8017,017,05,Cachorro,5876,876,19,Pavão
2024-12-14,FED,,0607,607,02,Águia,9964,964,16,Leão,9805,805,02,Águia,1340,340,10,Coelho,5601,601,01,Avestruz
2024-12-14,COR,21:30,0991,991,23,Urso,8422,422,06,Cabra,5120,120,05,Cachorro,7567,567,17,Macaco,4225,225,07,Carneiro
2024-12-15,PPT,09:30,0027,027,07,Carneiro,6001,001,01,Avestruz,5012,012,03,Burro,8992,992,23,Urso,5912,912,03,Burro
2024-12-15,PTM,11:30,1237,237,10,Coelho,7811,811,03,Burro,5522,522,06,Cabra,5197,197,25,Vaca,5313,313,04,Borboleta
2024-12-15,PT,14:30,6219,219,05,Cachorro,2171,171,18,Porco,7678,678,20,Peru,5498,498,25,Vaca,4555,555,14,Gato
2024-12-15,PTV,16:30,0381,381,21,Touro,0656,656,14,Gato,1355,355,14,Gato,3832,832,08,Camelo,6813,813,04,Borboleta
2024-12-16,PPT,09:30,5332,332,08,Camelo,5888,888,22,Tigre,7911,911,03,Burro,6441,441,11,Cavalo,4191,191,23,Urso
2024-12-16,PTM,11:30,7186,186,22,Tigre,0739,739,10,Coelho,0158,158,15,Jacaré,4203,203,01,Avestruz,2372,372,18,Porco
2024-12-16,PT,14:30,1105,105,02,Águia,0442,442,11,Cavalo,9813,813,04,Borboleta,5117,117,05,Cachorro,6088,088,22,Tigre
2024-12-16,PTV,16:30,6720,720,05,Cachorro,6698,698,25,Vaca,9548,548,12,Elefante,2173,173,19,Pavão,0252,252,13,Galo
2024-12-16,PTN,,8830,830,08,Camelo,3313,313,04,Borboleta,5762,762,16,Leão,3195,195,24,Veado,8292,292,23,Urso
2024-12-16,COR,21:30,5620,620,05,Cachorro,3493,493,24,Veado,7311,311,03,Burro,8618,618,05,Cachorro,0313,313,04,Borboleta
2024-12-17,PPT,09:30,1373,373,19,Pavão,4152,152,13,Galo,8326,326,07,Carneiro,8383,383,21,Touro,8951,951,13,Galo
2024-12-17,PTM,11:30,1725,725,07,Carneiro,8698,698,25,Vaca,8900,900,25,Vaca,0530,530,08,Camelo,9201,201,01,Avestruz
2024-12-17,PT,14:30,9573,573,19,Pavão,7831,831,08,Camelo,6708,708,02,Águia,6863,863,16,Leão,2852,852,13,Galo
2024-12-17,PTV,16:30,0573,573,19,Pavão,9766,766,17,Macaco,1807,807,02,Águia,4610,610,03,Burro,8645,645,12,Elefante
2024-12-17,PTN,,5496,496,24,Veado,6801,801,01,Avestruz,2365,365,17,Macaco,4866,866,17,Macaco,0529,529,08,Camelo
2024-12-17,COR,21:30,2874,874,19,Pavão,9678,678,20,Peru,5480,480,20,Peru,2275,275,19,Pavão,3836,836,09,Cobra
2024-12-18,PPT,09:30,4447,447,12,Elefante,2754,754,14,Gato,2130,130,08,Camelo,5727,727,07,Carneiro,4903,903,01,Avestruz
2024-12-18,PTM,11:30,9969,969,18,Porco,5709,709,03,Burro,1207,207,02,Águia,7547,547,12,Elefante,4415,415,04,Borboleta
2024-12-18,PT,14:30,5038,038,10,Coelho,6507,507,02,Águia,6911,911,03,Burro,0132,132,08,Camelo,6746,746,12,Elefante
2024-12-18,PTV,16:30,3658,658,15,Jacaré,2830,830,08,Camelo,8718,718,05,Cachorro,9519,519,05,Cachorro,7217,217,05,Cachorro
2024-12-18,PTN,,7668,668,17,Macaco,3368,368,17,Macaco,3015,015,04,Borboleta,2081,081,21,Touro,8991,991,23,Urso
2024-12-18,COR,21:30,1686,686,22,Tigre,7528,528,07,Carneiro,0758,758,15,Jacaré,0132,132,08,Camelo,4013,013,04,Borboleta
2024-12-19,PPT,09:30,1135,135,09,Cobra,6265,265,17,Macaco,4692,692,23,Urso,7959,959,15,Jacaré,9582,582,21,Touro
2024-12-19,PTM,11:30,4757,757,15,Jacaré,1984,984,21,Touro,2755,755,14,Gato,0883,883,21,Touro,8866,866,17,Macaco
2024-12-19,PT,14:30,2647,647,12,Elefante,6110,110,03,Burro,7954,954,14,Gato,6612,612,03,Burro,2030,030,08,Camelo
2024-12-19,PTV,16:30,5128,128,07,Carneiro,1045,045,12,Elefante,9720,720,05,Cachorro,4294,294,24,Veado,6817,817,05,Cachorro
2024-12-19,PTN,,5271,271,18,Porco,7026,026,07,Carneiro,3831,831,08,Camelo,7671,671,18,Porco,8003,003,01,Avestruz
2024-12-19,COR,21:30,1056,056,14,Gato,7921,921,06,Cabra,5596,596,24,Veado,4506,506,02,Águia,9521,521,06,Cabra
2024-12-20,PPT,09:30,0209,209,03,Burro,2221,221,06,Cabra,7630,630,08,Camelo,3073,073,19,Pavão,4577,577,20,Peru
2024-12-20,PTM,11:30,4477,477,20,Peru,6357,357,15,Jacaré,7374,374,19,Pavão,0719,719,05,Cachorro,0175,175,19,Pavão
